"lat","long","mag","place","url"
-22.399,-68.57,4.0,"38km ENE of Calama, Chile","http://earthquake.usgs.gov/earthquakes/eventpage/usc000std2"
-27.4345,-71.1402,4.2,"80km W of Copiapo, Chile","http://earthquake.usgs.gov/earthquakes/eventpage/usc000stfp"
-41.0779,-73.6635,4.8,"45km WSW of Purranque, Chile","http://earthquake.usgs.gov/earthquakes/eventpage/usc000stvc"
-5.4662,-78.3397,4.8,"19km NNE of La Peca, Peru","http://earthquake.usgs.gov/earthquakes/eventpage/usc000svud"
-28.3824,-68.9527,4.8,"84km WNW of Vinchina, Argentina","http://earthquake.usgs.gov/earthquakes/eventpage/usc000svze"
-1.6898,-78.1012,4.8,"18km W of Palora, Ecuador","http://earthquake.usgs.gov/earthquakes/eventpage/usc000sw9l"
-21.207,-68.757,4.0,"140km N of Calama, Chile","http://earthquake.usgs.gov/earthquakes/eventpage/usc000sxd6"
-23.42,-67.09,4.3,"118km NW of San Antonio de los Cobres, Argentina","http://earthquake.usgs.gov/earthquakes/eventpage/usc000sxzj"
-32.9877,-70.5305,4.8,"18km SSE of Los Andes, Chile","http://earthquake.usgs.gov/earthquakes/eventpage/usc000sxzx"
-22.6053,-66.3358,4.0,"66km W of Abra Pampa, Argentina","http://earthquake.usgs.gov/earthquakes/eventpage/usc000syiz"
-27.7399,-63.3694,4.6,"22km NNE of Suncho Corral, Argentina","http://earthquake.usgs.gov/earthquakes/eventpage/usc000syl2"
6.73,-72.941,4.7,"9km ENE of Aratoca, Colombia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sy5r"
-20.0989,-69.2578,4.6,"93km E of Iquique, Chile","http://earthquake.usgs.gov/earthquakes/eventpage/usb000szme"
-6.2321,-71.8414,4.6,"179km NNE of Cruzeiro Do Sul, Brazil","http://earthquake.usgs.gov/earthquakes/eventpage/usb000t03y"
-2.8889,-79.6247,4.9,"21km E of Balao, Ecuador","http://earthquake.usgs.gov/earthquakes/eventpage/usb000t07x"
-30.2471,-71.674,4.3,"45km SW of Coquimbo, Chile","http://earthquake.usgs.gov/earthquakes/eventpage/usb000t0uf"
-30.943,-71.458,4.2,"45km SSW of Ovalle, Chile","http://earthquake.usgs.gov/earthquakes/eventpage/usb000t0zb"
-27.34,-70.89,4.1,"55km W of Copiapo, Chile","http://earthquake.usgs.gov/earthquakes/eventpage/usb000t11x"
-29.703,-71.5628,4.5,"34km NW of Coquimbo, Chile","http://earthquake.usgs.gov/earthquakes/eventpage/usb000t160"
-1.511,-77.6191,4.6,"40km E of Puyo, Ecuador","http://earthquake.usgs.gov/earthquakes/eventpage/usb000t17v"
-14.6809,-76.4599,4.8,"92km SSW of Paracas, Peru","http://earthquake.usgs.gov/earthquakes/eventpage/usb000t1en"
-20.3129,-70.9397,4.8,"83km W of Iquique, Chile","http://earthquake.usgs.gov/earthquakes/eventpage/usb000t208"
-19.9876,-71.0835,4.8,"101km WNW of Iquique, Chile","http://earthquake.usgs.gov/earthquakes/eventpage/usb000t2cx"
-24.2435,-67.4042,4.4,"110km W of San Antonio de los Cobres, Argentina","http://earthquake.usgs.gov/earthquakes/eventpage/usb000t2i4"
-30.4516,-71.3157,5.3,"19km NW of Ovalle, Chile","http://earthquake.usgs.gov/earthquakes/eventpage/usb000qxwk"
-15.2899,-73.8308,5.1,"28km S of Coracora, Peru","http://earthquake.usgs.gov/earthquakes/eventpage/usb000r2eb"
-35.9413,-73.5661,5.2,"93km NW of Tome, Chile","http://earthquake.usgs.gov/earthquakes/eventpage/usb000r53z"
-19.9115,-71.029,5.2,"98km WNW of Iquique, Chile","http://earthquake.usgs.gov/earthquakes/eventpage/usc000r8az"
-21.2937,-69.9488,5.0,"92km NNE of Tocopilla, Chile","http://earthquake.usgs.gov/earthquakes/eventpage/usc000r91p"
-21.3003,-69.953,5.6,"91km NNE of Tocopilla, Chile","http://earthquake.usgs.gov/earthquakes/eventpage/usc000r94c"
-12.4789,-76.878,5.2,"14km SW of San Bartolo, Peru","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rans"
-20.6533,-70.8142,5.0,"84km SW of Iquique, Chile","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rayg"
-20.3589,-70.2657,5.0,"near the coast of Tarapaca, Chile","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rbsp"
-16.7405,-72.9999,5.1,"33km WSW of Camana, Peru","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rd6q"
1.5903,-79.2295,5.7,"46km NW of Valdez, Ecuador","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rfye"
11.6893,-81.3198,5.5,"107km SSE of San Andres, Colombia","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rg36"
-19.9607,-70.9399,5.7,"88km WNW of Iquique, Chile","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rgrw"
-19.8357,-70.8293,5.7,"near the coast of Tarapaca, Chile","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rh54"
-19.7844,-70.7524,5.2,"80km NW of Iquique, Chile","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rh5s"
-19.8149,-70.8657,5.5,"87km WNW of Iquique, Chile","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rj14"
-19.8214,-70.9131,5.6,"91km WNW of Iquique, Chile","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rj2s"
-13.7508,-75.5928,5.0,"32km NNE of San Juan Bautista, Peru","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rk1x"
-14.6413,-71.22,5.0,"17km SSW of Layo, Peru","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rqwm"
-32.9509,-71.4655,5.0,"10km N of Quilpue, Chile","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rsj2"
-30.7477,-70.6701,5.3,"27km ESE of Monte Patria, Chile","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rsk9"
-17.9189,-73.4211,5.5,"162km SSW of Camana, Peru","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rss6"
-20.2438,-68.702,5.5,"150km E of Iquique, Chile","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rwqe"
-16.4942,-71.2417,5.0,"33km ESE of Arequipa, Peru","http://earthquake.usgs.gov/earthquakes/eventpage/usb000ryyc"
3.5783,-77.6776,5.2,"75km W of Buenaventura, Colombia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rzmp"
-3.9081,-80.7997,5.3,"19km NNW of Papayal, Peru","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rzpi"
-6.91,-81.5495,5.4,"169km SSW of Sechura, Peru","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rzqv"
-0.0764,-78.3019,5.1,"23km SW of Cayambe, Ecuador","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s27f"
-20.1509,-69.9933,5.3,"17km ENE of Iquique, Chile","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s2i1"
-20.1672,-69.1106,5.7,"108km E of Iquique, Chile","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s5lt"
-16.1982,-73.2015,5.7,"70km NW of Camana, Peru","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s60y"
-15.0882,-74.9747,5.2,"19km NE of Minas de Marcona, Peru","http://earthquake.usgs.gov/earthquakes/eventpage/usc000s8ty"
-20.7182,-70.3117,5.1,"57km SSW of Iquique, Chile","http://earthquake.usgs.gov/earthquakes/eventpage/usc000s9wh"
-35.6219,-73.2412,5.2,"81km WSW of Constitucion, Chile","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sguw"
-19.6656,-69.6503,5.8,"80km NE of Iquique, Chile","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sjf7"
-20.0271,-71.0262,5.3,"94km WNW of Iquique, Chile","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sji8"
-15.2042,-73.4392,5.4,"41km ESE of Coracora, Peru","http://earthquake.usgs.gov/earthquakes/eventpage/usb000slle"
-33.7109,-72.0946,5.2,"45km WSW of San Antonio, Chile","http://earthquake.usgs.gov/earthquakes/eventpage/usb000slyx"
-34.0121,-72.3058,5.1,"78km SW of San Antonio, Chile","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sq7s"
-10.5476,-74.1482,5.6,"94km NE of Satipo, Peru","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sqqu"
-16.1475,-73.6447,5.0,"112km WNW of Camana, Peru","http://earthquake.usgs.gov/earthquakes/eventpage/usb000srvl"
-7.6493,-76.3228,5.4,"62km NNE of Tocache Nuevo, Peru","http://earthquake.usgs.gov/earthquakes/eventpage/usc000st7e"
-21.6429,-68.5214,5.8,"100km NNE of Calama, Chile","http://earthquake.usgs.gov/earthquakes/eventpage/usc000svzn"
-12.6559,-76.7477,5.6,"12km W of Mala, Peru","http://earthquake.usgs.gov/earthquakes/eventpage/usc000sxg6"
-17.2128,-69.905,5.0,"17km ENE of Chuquitira, Peru","http://earthquake.usgs.gov/earthquakes/eventpage/usc000sxjb"
-20.0759,-71.1194,5.0,"103km W of Iquique, Chile","http://earthquake.usgs.gov/earthquakes/eventpage/usb000syxg"
-8.7942,-74.652,5.1,"39km SSE of Campoverde, Peru","http://earthquake.usgs.gov/earthquakes/eventpage/usb000syxy"
-20.5413,-68.7475,5.1,"149km ESE of Iquique, Chile","http://earthquake.usgs.gov/earthquakes/eventpage/usb000szt8"
6.8301,-72.9282,5.3,"8km WNW of San Andres, Colombia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000szzw"
-19.9867,-70.9692,5.2,"90km WNW of Iquique, Chile","http://earthquake.usgs.gov/earthquakes/eventpage/usb000t16j"
-22.5952,-70.3114,5.1,"56km SSW of Tocopilla, Chile","http://earthquake.usgs.gov/earthquakes/eventpage/usb000t2ef"
-2.0656,-76.718,5.3,"141km ESE of Palora, Ecuador","http://earthquake.usgs.gov/earthquakes/eventpage/usb000t2ev"
-20.2448,-70.3568,6.1,"22km W of Iquique, Chile","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rsnz"
-32.7049,-71.3967,6.4,"18km WNW of Hacienda La Calera, Chile","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s5rc"
-15.0,-74.0,6.8,"23km W of Coracora, Peru","http://earthquake.usgs.gov/earthquakes/eventpage/at00nau3k7"
-23.854,-66.5526,6.2,"46km NNW of San Antonio de los Cobres, Argentina","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sfj5"
0.591,-77.8475,5.6,"3km WSW of San Gabriel, Ecuador","http://earthquake.usgs.gov/earthquakes/eventpage/usb000sp80"
