"lat","long","mag","place","url"
-11.4684,161.6436,4.8,"116km SSW of Kirakira, Solomon Islands","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rc1j"
14.6076,54.6917,4.5,"227km NNE of Tamrida, Yemen","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rc5t"
14.7232,54.711,4.6,"240km NNE of Tamrida, Yemen","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rbxa"
14.6083,54.5951,4.4,"Owen Fracture Zone region","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rbxi"
14.5978,54.652,4.6,"225km NNE of Tamrida, Yemen","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rbxh"
-14.9678,-174.9442,4.9,"168km NW of Hihifo, Tonga","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rccx"
14.561,54.9013,4.9,"231km NNE of Tamrida, Yemen","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rce2"
14.3365,54.7661,4.4,"202km NNE of Tamrida, Yemen","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rce0"
14.6627,54.4916,4.2,"228km NNE of Tamrida, Yemen","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rcga"
17.53,-82.6487,4.2,"136km E of Great Swan Island, Honduras","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rcn4"
-15.605,167.2967,4.8,"16km ESE of Luganville, Vanuatu","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rcni"
-57.4389,147.5582,4.8,"West of Macquarie Island","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rcq7"
-15.9509,-179.7157,4.9,"109km ENE of Lambasa, Fiji","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rcqa"
11.9041,144.0144,4.8,"166km SSW of Merizo Village, Guam","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rcqm"
-10.9266,162.4408,4.6,"77km SE of Kirakira, Solomon Islands","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rcrw"
-24.6861,-176.1277,4.7,"South of the Fiji Islands","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rctm"
-25.1141,-174.7198,4.9,"South of Tonga","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rcu6"
2.2079,-98.9608,4.9,"West of the Galapagos Islands","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rdal"
12.7801,143.3099,4.7,"156km WSW of Merizo Village, Guam","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rd9i"
-1.9576,128.3076,5.0,"97km SE of Laiwui, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rdis"
11.9631,-43.713,4.6,"Northern Mid-Atlantic Ridge","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rdw4"
-15.1165,-174.8823,4.5,"152km NW of Hihifo, Tonga","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rdyt"
-5.9143,147.5916,4.7,"82km NNW of Finschhafen, Papua New Guinea","http://earthquake.usgs.gov/earthquakes/eventpage/usc000re02"
-13.7467,166.7838,4.9,"84km W of Sola, Vanuatu","http://earthquake.usgs.gov/earthquakes/eventpage/usc000refd"
-20.7057,169.0206,4.7,"130km SSW of Isangel, Vanuatu","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rest"
-19.7204,-177.4809,4.6,"163km NE of Ndoi Island, Fiji","http://earthquake.usgs.gov/earthquakes/eventpage/usc000retb"
-20.916,-178.1793,4.3,"61km ESE of Ndoi Island, Fiji","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rewe"
-19.1387,169.5013,4.9,"51km NNE of Isangel, Vanuatu","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rfi1"
12.35,144.0403,4.6,"122km SW of Merizo Village, Guam","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rfq2"
-20.3413,-177.7083,4.5,"108km ENE of Ndoi Island, Fiji","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rfqz"
-6.6235,155.3653,4.6,"36km SSW of Panguna, Papua New Guinea","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rfrh"
53.2175,-160.5494,4.4,"186km SSW of Chernabura Island, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rfsl"
-5.3766,141.4416,4.6,"84km NNE of Kiunga, Papua New Guinea","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rfw4"
-14.7731,-173.522,4.9,"132km N of Hihifo, Tonga","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rfxs"
30.6471,137.637,4.4,"Izu Islands, Japan region","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rfxe"
-37.8978,176.6749,4.6,"16km NW of Edgecumbe, New Zealand","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rfyi"
53.5309,-35.3358,4.6,"Reykjanes Ridge","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rg2z"
0.8258,92.6405,4.4,"Off the west coast of northern Sumatra","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rg54"
70.4045,-15.5553,4.7,"239km E of Ittoqqortoormiit, Greenland","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rg58"
-2.8024,141.1498,4.8,"22km SW of Vanimo, Papua New Guinea","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rghg"
-6.5294,129.9954,4.6,"214km NW of Saumlaki, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rgv2"
38.1378,144.1604,4.9,"234km ESE of Kamaishi, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rgqd"
-4.6019,-105.9388,4.8,"Central East Pacific Rise","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rhgx"
-17.1247,-178.7226,4.0,"216km ESE of Lambasa, Fiji","http://earthquake.usgs.gov/earthquakes/eventpage/usc000riij"
-5.6395,153.0124,4.6,"129km S of Taron, Papua New Guinea","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rjg4"
17.8651,127.797,4.7,"East of the Philippine Islands","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rjgx"
14.0162,147.1465,4.5,"195km ESE of JP Tinian Town pre-WW2, Northern Mariana Islands","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rju5"
-20.6568,-177.6994,4.4,"104km E of Ndoi Island, Fiji","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rjue"
-21.1966,-177.8768,4.5,"104km SE of Ndoi Island, Fiji","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rjwc"
51.8425,151.3098,4.1,"Sea of Okhotsk","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rjz0"
23.4935,-45.036,4.5,"Northern Mid-Atlantic Ridge","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rjze"
2.9594,-84.4391,4.3,"Off the coast of Central America","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rjzw"
-6.4626,130.128,4.2,"210km NW of Saumlaki, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rk0w"
78.5196,125.9421,4.9,"East of Severnaya Zemlya","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rk3s"
-6.0243,147.054,4.9,"77km N of Lae, Papua New Guinea","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rk6p"
-34.5341,-178.9637,4.8,"South of the Kermadec Islands","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rk7z"
52.0171,-30.7993,4.2,"Northern Mid-Atlantic Ridge","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rk9j"
30.9192,-41.4703,4.8,"Northern Mid-Atlantic Ridge","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rkah"
30.9741,-41.3698,4.7,"Northern Mid-Atlantic Ridge","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rkc0"
-5.3833,153.0223,4.8,"101km S of Taron, Papua New Guinea","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rkbw"
-5.3439,153.1843,4.8,"98km S of Taron, Papua New Guinea","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rkcl"
-30.1754,-177.471,4.9,"108km SSE of Raoul Island, New Zealand","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rkq9"
-30.291,-177.3973,4.8,"Kermadec Islands, New Zealand","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rks7"
-30.2201,-177.4931,4.6,"112km SSE of Raoul Island, New Zealand","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rkm7"
-30.1966,-177.4691,4.9,"111km SSE of Raoul Island, New Zealand","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rkwe"
-30.3306,-177.0551,4.9,"143km SE of Raoul Island, New Zealand","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rl1z"
-15.7259,167.7076,4.8,"51km NE of Norsup, Vanuatu","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rlk2"
-21.3125,-179.3168,4.3,"97km SW of Ndoi Island, Fiji","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rlkj"
-40.9878,-89.9635,4.7,"West Chile Rise","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rln6"
-40.744,175.83,4.4,"28km NNE of Masterton, New Zealand","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rm11"
48.438,157.1043,4.9,"259km SSE of Severo-Kuril'sk, Russia","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rmbn"
14.4506,55.3374,4.5,"244km NE of Tamrida, Yemen","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rmbg"
-40.2616,174.8777,4.6,"39km SSW of Wanganui, New Zealand","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rm9k"
-4.598,152.0254,4.5,"37km SW of Kokopo, Papua New Guinea","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rmrk"
23.1813,142.3233,4.9,"204km SSE of Iwo Jima, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rn6k"
-6.3949,155.0439,4.7,"49km W of Panguna, Papua New Guinea","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rn6y"
-29.9765,-177.1697,4.7,"105km SE of Raoul Island, New Zealand","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rn76"
-21.906,169.7756,4.9,"199km ESE of Tadine, New Caledonia","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rn7s"
30.9357,-41.2884,4.7,"Northern Mid-Atlantic Ridge","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rn87"
-33.9183,-179.2928,4.9,"278km S of L'Esperance Rock, New Zealand","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rnnd"
-55.1951,-29.0557,4.8,"203km NW of Visokoi Island,","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rp31"
-22.3097,170.3198,4.9,"178km W of Ile Hunter, New Caledonia","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rpgx"
-6.9077,129.6079,4.2,"221km WNW of Saumlaki, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rphr"
-32.3102,-178.0009,4.8,"129km SE of L'Esperance Rock, New Zealand","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rpp6"
-18.2467,-177.3731,4.8,"300km NNE of Ndoi Island, Fiji","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rpvg"
-25.7894,-179.8398,4.6,"South of the Fiji Islands","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rqf1"
-7.1456,154.6404,4.9,"130km SW of Panguna, Papua New Guinea","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rqiy"
-5.0544,153.711,4.8,"99km SE of Taron, Papua New Guinea","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rqqs"
-6.3285,152.7685,4.7,"207km S of Taron, Papua New Guinea","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rqq8"
3.3812,92.7413,4.2,"Off the west coast of northern Sumatra","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rqwy"
-19.0364,-172.5396,4.7,"158km ESE of Neiafu, Tonga","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rqx9"
-15.5526,167.4261,4.7,"27km E of Luganville, Vanuatu","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rqy3"
3.63,122.875,4.7,"286km SSE of Tabiauan, Philippines","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rqzg"
-10.3393,-11.8499,4.9,"Ascension Island region","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rr02"
-20.9825,174.1738,4.8,"94km NNW of Ceva-i-Ra, Fiji","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rr1y"
-11.3523,161.3307,4.7,"118km SSW of Kirakira, Solomon Islands","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rr81"
47.4811,151.0437,4.5,"225km SE of Vostok, Russia","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rr93"
-49.2624,164.724,4.4,"190km NNW of Auckland Island, New Zealand","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rrha"
-59.2468,148.879,4.9,"West of Macquarie Island","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rrim"
-17.5778,-174.6876,4.4,"140km NNW of Neiafu, Tonga","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rrln"
-33.9116,-72.4315,4.8,"82km WSW of San Antonio, Chile","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rrmp"
-20.6155,-178.2896,4.6,"42km E of Ndoi Island, Fiji","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rrmv"
-5.547,147.3105,4.3,"132km NNW of Finschhafen, Papua New Guinea","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rrmx"
-33.0719,-178.5067,4.9,"185km SSE of L'Esperance Rock, New Zealand","http://earthquake.usgs.gov/earthquakes/eventpage/usc000rrq2"
-19.9924,-177.8,4.8,"118km NE of Ndoi Island, Fiji","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rr7k"
-25.9486,179.5773,4.7,"South of the Fiji Islands","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rr87"
-6.5411,147.1858,4.7,"29km NE of Lae, Papua New Guinea","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rr92"
-19.8986,-174.4203,4.9,"13km SW of Pangai, Tonga","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rrzb"
-15.2005,-177.2193,4.9,"142km SE of Sigave, Wallis and Futuna","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rs2l"
37.1623,142.2173,4.6,"113km ESE of Namie, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rs5j"
38.1594,142.3044,4.4,"92km ESE of Ishinomaki, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rsbi"
-31.7806,-179.9763,4.5,"109km WSW of L'Esperance Rock, New Zealand","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rsbx"
-18.5957,169.3231,4.9,"105km N of Isangel, Vanuatu","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rsi5"
-20.7819,-178.1327,4.3,"60km ESE of Ndoi Island, Fiji","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rslb"
37.025,143.4472,4.7,"222km ESE of Namie, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rslu"
-2.1868,99.9982,4.9,"109km SE of Muara Siberut, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rsm9"
-17.7529,-176.6489,4.4,"298km WNW of Neiafu, Tonga","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rsq6"
-6.9652,154.7524,4.8,"108km SW of Panguna, Papua New Guinea","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rsqe"
13.5597,146.3786,4.8,"143km ESE of Rota, Northern Mariana Islands","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rsy6"
-4.3101,151.4845,4.7,"77km W of Rabaul, Papua New Guinea","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rt31"
-17.6487,-178.4388,4.7,"268km ESE of Lambasa, Fiji","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rssy"
-17.8936,-178.588,4.4,"270km SE of Lambasa, Fiji","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rtbr"
-19.4154,-177.7733,4.3,"167km NE of Ndoi Island, Fiji","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rtc1"
-4.1822,151.3777,4.8,"88km W of Rabaul, Papua New Guinea","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rtdf"
43.3725,-126.8933,4.6,"203km W of Bandon, Oregon","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rtdy"
-21.593,-176.0304,4.7,"96km WSW of Vaini, Tonga","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rtp3"
-5.2917,151.9536,4.7,"109km SSW of Kokopo, Papua New Guinea","http://earthquake.usgs.gov/earthquakes/eventpage/usb000ru87"
38.4561,144.4169,4.3,"237km ESE of Kamaishi, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000ru01"
-1.2022,151.8956,4.7,"194km NE of Kavieng, Papua New Guinea","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rui3"
-20.3566,168.6472,4.9,"110km SW of Isangel, Vanuatu","http://earthquake.usgs.gov/earthquakes/eventpage/usb000ruj0"
-20.667,168.8556,4.8,"130km SSW of Isangel, Vanuatu","http://earthquake.usgs.gov/earthquakes/eventpage/usb000ruke"
-20.607,168.7115,4.7,"130km SSW of Isangel, Vanuatu","http://earthquake.usgs.gov/earthquakes/eventpage/usb000ruka"
-40.9774,174.0975,4.3,"35km NNE of Picton, New Zealand","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rurv"
-20.465,168.8362,4.8,"110km SSW of Isangel, Vanuatu","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rusm"
-20.473,168.7605,4.8,"115km SSW of Isangel, Vanuatu","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rusr"
7.5124,136.7989,4.8,"128km SW of Ngulu, Micronesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rut0"
-4.925,144.7668,4.8,"118km WNW of Madang, Papua New Guinea","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rut8"
-4.7805,144.8915,4.9,"111km WNW of Madang, Papua New Guinea","http://earthquake.usgs.gov/earthquakes/eventpage/usb000ruth"
-20.4649,-178.0751,4.4,"68km ENE of Ndoi Island, Fiji","http://earthquake.usgs.gov/earthquakes/eventpage/usb000ruw4"
-49.56,-114.5356,4.9,"Southern East Pacific Rise","http://earthquake.usgs.gov/earthquakes/eventpage/usb000ruwr"
-6.3431,152.939,4.9,"207km S of Taron, Papua New Guinea","http://earthquake.usgs.gov/earthquakes/eventpage/usb000ruxk"
-20.2979,-176.1736,5.0,"137km NW of Nuku`alofa, Tonga","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rw4q"
-19.601,-178.286,4.3,"123km NNE of Ndoi Island, Fiji","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rwjh"
13.6547,144.7893,4.6,"16km NNW of Dededo Village, Guam","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rwsa"
-19.5592,168.6275,4.7,"67km W of Isangel, Vanuatu","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rwsb"
28.4955,-43.7391,4.7,"Northern Mid-Atlantic Ridge","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rx1f"
-21.4084,-179.2981,4.6,"104km SW of Ndoi Island, Fiji","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rx1k"
-29.609,-177.4089,4.9,"60km SE of Raoul Island, New Zealand","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rx6j"
17.8826,145.3945,4.4,"47km WSW of Pagan, Northern Mariana Islands","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rx6z"
74.5542,9.6217,4.2,"Greenland Sea","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rxiv"
-60.0831,-18.6545,4.9,"East of the South Sandwich Islands","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rxkq"
-6.8195,150.4181,4.9,"116km SE of Kandrian, Papua New Guinea","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rxlg"
-21.248,-179.1805,4.6,"82km SW of Ndoi Island, Fiji","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rxmf"
-21.1971,-179.0905,4.7,"72km SSW of Ndoi Island, Fiji","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rxmv"
-50.1072,120.0185,4.8,"Western Indian-Antarctic Ridge","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rxm7"
-4.4634,152.0326,4.4,"28km WSW of Kokopo, Papua New Guinea","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rxns"
-17.326,66.8344,4.9,"Mauritius - Reunion region","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rxvu"
-6.8227,143.8801,4.9,"61km SSW of Ialibu, Papua New Guinea","http://earthquake.usgs.gov/earthquakes/eventpage/usb000ry5n"
-6.8847,143.9401,4.8,"66km S of Ialibu, Papua New Guinea","http://earthquake.usgs.gov/earthquakes/eventpage/usb000ry65"
-17.6536,-174.8265,4.3,"141km NW of Neiafu, Tonga","http://earthquake.usgs.gov/earthquakes/eventpage/usb000ryj6"
-18.7945,169.3068,4.6,"83km N of Isangel, Vanuatu","http://earthquake.usgs.gov/earthquakes/eventpage/usb000ryjq"
47.0591,147.0052,4.4,"213km NNW of Kuril'sk, Russia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rz1z"
-5.6498,153.0688,4.8,"130km S of Taron, Papua New Guinea","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rzfx"
-10.9348,162.2781,4.9,"65km SE of Kirakira, Solomon Islands","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rzg6"
71.9484,0.1962,4.6,"Norwegian Sea","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rzai"
0.7504,146.3746,4.9,"Federated States of Micronesia region","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rzkn"
50.1582,-28.8974,4.7,"Northern Mid-Atlantic Ridge","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rzns"
-16.5961,178.2592,4.9,"121km W of Lambasa, Fiji","http://earthquake.usgs.gov/earthquakes/eventpage/usb000rzqm"
-6.8193,129.6524,4.4,"222km NW of Saumlaki, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s0ih"
9.9722,-103.6317,4.7,"Northern East Pacific Rise","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s0nh"
-29.8883,-179.2198,4.9,"145km WSW of Raoul Island, New Zealand","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s0nq"
-19.2426,-177.6054,4.3,"193km NE of Ndoi Island, Fiji","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s0qd"
47.0149,-27.2473,4.9,"Northern Mid-Atlantic Ridge","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s0wf"
46.876,-27.3545,4.6,"Northern Mid-Atlantic Ridge","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s105"
-5.5134,-11.4385,4.8,"Ascension Island region","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s10d"
-17.9661,-178.5269,4.6,"280km SE of Lambasa, Fiji","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s114"
-20.3477,-177.8148,4.9,"98km ENE of Ndoi Island, Fiji","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s14y"
0.6795,-25.9019,4.9,"Central Mid-Atlantic Ridge","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s1c0"
-24.3372,-179.9906,4.6,"South of the Fiji Islands","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s1cp"
-37.8677,176.1549,4.3,"20km S of Tauranga, New Zealand","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s1cz"
-5.9253,130.7584,4.6,"222km W of Tual, Indonesia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s1d6"
11.6715,95.9759,4.4,"297km WSW of Myeik, Burma","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s1me"
47.7017,146.9654,4.4,"197km SW of Vostok, Russia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s1mn"
-6.2583,153.0597,4.8,"198km S of Taron, Papua New Guinea","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s1p8"
-18.4179,-178.1296,4.5,"254km NNE of Ndoi Island, Fiji","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s1pt"
15.1237,145.6042,4.8,"15km SW of Northern Islands Municipality - Mayor's Office, Northern Mariana Islands","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s1sd"
-33.5856,-72.057,4.7,"40km W of San Antonio, Chile","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s1sq"
17.6714,-82.4442,4.3,"160km E of Great Swan Island, Honduras","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s1vh"
48.7881,-28.1094,4.5,"Northern Mid-Atlantic Ridge","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s1t4"
-21.3243,-179.2739,4.7,"95km SW of Ndoi Island, Fiji","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s1zu"
34.2843,140.5022,4.8,"95km S of Katsuura, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s220"
-20.4569,-177.1511,4.5,"162km E of Ndoi Island, Fiji","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s23c"
-17.747,-178.3571,4.6,"281km ESE of Lambasa, Fiji","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s25a"
0.457,146.3403,4.5,"293km NNW of Lorengau, Papua New Guinea","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s299"
-10.6776,164.998,4.6,"91km W of Lata, Solomon Islands","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s29r"
-3.4596,145.5631,4.9,"179km ENE of Angoram, Papua New Guinea","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s2bp"
-3.4075,145.529,4.9,"177km ENE of Angoram, Papua New Guinea","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s2cl"
-22.2684,170.37,5.0,"173km W of Ile Hunter, New Caledonia","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s2dp"
31.663,142.3169,4.6,"284km ESE of Hachijo-jima, Japan","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s283"
59.117,-154.139,4.6,"83km SSE of Old Iliamna, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/at00naa8v1"
59.1642,-154.216,4.9,"76km SSE of Old Iliamna, Alaska","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s2je"
-3.4431,145.5374,4.9,"177km ENE of Angoram, Papua New Guinea","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s2k9"
0.8307,146.1357,4.9,"Federated States of Micronesia region","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s2ms"
-15.15,-173.635,4.8,"89km N of Hihifo, Tonga","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s33d"
-11.671,166.3633,4.9,"120km SSE of Lata, Solomon Islands","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s33x"
-17.1962,-172.9724,4.5,"160km SSE of Hihifo, Tonga","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s39l"
-21.3689,-179.3442,4.3,"104km SW of Ndoi Island, Fiji","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s3as"
5.5236,-82.6422,4.4,"278km S of Punta de Burica, Panama","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s3c3"
-7.1099,155.5807,4.6,"88km S of Panguna, Papua New Guinea","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s3cz"
-12.261,167.0492,4.6,"187km NNW of Sola, Vanuatu","http://earthquake.usgs.gov/earthquakes/eventpage/usb000s3e1"
